CHROMOSOME	LENGTH	ALIGNED_READS	SAMPLE_NAME
chr6	171115067	0	18-225-02115-GER2106784
chr7	159138663	0	18-225-02115-GER2106784
chr8	146364022	0	18-225-02115-GER2106784
chr9	141213431	0	18-225-02115-GER2106784
chr10	135534747	0	18-225-02115-GER2106784
chr11	135006516	0	18-225-02115-GER2106784
chr12	133851895	0	18-225-02115-GER2106784
chr13	115169878	0	18-225-02115-GER2106784
chr14	107349540	0	18-225-02115-GER2106784
chr15	102531392	0	18-225-02115-GER2106784
chr16	90354753	0	18-225-02115-GER2106784
chr17	81195210	0	18-225-02115-GER2106784
chr18	78077248	0	18-225-02115-GER2106784
chr19	59128983	0	18-225-02115-GER2106784
chr20	63025520	0	18-225-02115-GER2106784
chr21	48129895	0	18-225-02115-GER2106784
chr22	51304566	0	18-225-02115-GER2106784
chrX	155270560	0	18-225-02115-GER2106784
chrY	59373566	0	18-225-02115-GER2106784
chrM	16571	0	18-225-02115-GER2106784
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-225-02115-GER2106784
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-225-02115-GER2106784
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-225-02115-GER2106784
J04353.1	7912	109	18-225-02115-GER2106784
M12732.1	7909	130	18-225-02115-GER2106784
X74477.1	7879	39	18-225-02115-GER2106784
NC001526.4	7906	1303	18-225-02115-GER2106784
NC001357.1	7857	2619	18-225-02115-GER2106784
NoCoordinateCount= 0	NA	NA	18-225-02115-GER2106784
chr1	249250621	0	18-248-02649-GER2110271
chr2	243199373	0	18-248-02649-GER2110271
chr3	198022430	0	18-248-02649-GER2110271
chr4	191154276	0	18-248-02649-GER2110271
chr5	180915260	0	18-248-02649-GER2110271
chr6	171115067	0	18-248-02649-GER2110271
chr7	159138663	0	18-248-02649-GER2110271
chr8	146364022	0	18-248-02649-GER2110271
chr9	141213431	0	18-248-02649-GER2110271
chr10	135534747	0	18-248-02649-GER2110271
chr11	135006516	0	18-248-02649-GER2110271
chr12	133851895	0	18-248-02649-GER2110271
chr13	115169878	0	18-248-02649-GER2110271
chr14	107349540	0	18-248-02649-GER2110271
chr15	102531392	0	18-248-02649-GER2110271
chr16	90354753	0	18-248-02649-GER2110271
chr17	81195210	0	18-248-02649-GER2110271
chr18	78077248	0	18-248-02649-GER2110271
chr19	59128983	0	18-248-02649-GER2110271
chr20	63025520	0	18-248-02649-GER2110271
chr21	48129895	0	18-248-02649-GER2110271
chr22	51304566	0	18-248-02649-GER2110271
chrX	155270560	0	18-248-02649-GER2110271
chrY	59373566	0	18-248-02649-GER2110271
chrM	16571	0	18-248-02649-GER2110271
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-248-02649-GER2110271
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-248-02649-GER2110271
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-248-02649-GER2110271
J04353.1	7912	85	18-248-02649-GER2110271
M12732.1	7909	61	18-248-02649-GER2110271
X74477.1	7879	48	18-248-02649-GER2110271
NC001526.4	7906	1048	18-248-02649-GER2110271
NC001357.1	7857	3815	18-248-02649-GER2110271
NoCoordinateCount= 0	NA	NA	18-248-02649-GER2110271
chr1	249250621	0	19-156-01963-GER2106810
chr2	243199373	0	19-156-01963-GER2106810
chr3	198022430	0	19-156-01963-GER2106810
chr4	191154276	0	19-156-01963-GER2106810
chr5	180915260	0	19-156-01963-GER2106810
chr6	171115067	0	19-156-01963-GER2106810
chr7	159138663	0	19-156-01963-GER2106810
chr8	146364022	0	19-156-01963-GER2106810
chr9	141213431	0	19-156-01963-GER2106810
chr10	135534747	0	19-156-01963-GER2106810
chr11	135006516	0	19-156-01963-GER2106810
chr12	133851895	0	19-156-01963-GER2106810
chr13	115169878	0	19-156-01963-GER2106810
chr14	107349540	0	19-156-01963-GER2106810
chr15	102531392	0	19-156-01963-GER2106810
chr16	90354753	0	19-156-01963-GER2106810
chr17	81195210	0	19-156-01963-GER2106810
chr18	78077248	0	19-156-01963-GER2106810
chr19	59128983	0	19-156-01963-GER2106810
chr20	63025520	0	19-156-01963-GER2106810
chr21	48129895	0	19-156-01963-GER2106810
chr22	51304566	0	19-156-01963-GER2106810
chrX	155270560	0	19-156-01963-GER2106810
chrY	59373566	0	19-156-01963-GER2106810
chrM	16571	0	19-156-01963-GER2106810
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-156-01963-GER2106810
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-156-01963-GER2106810
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-156-01963-GER2106810
J04353.1	7912	51	19-156-01963-GER2106810
M12732.1	7909	61	19-156-01963-GER2106810
X74477.1	7879	20	19-156-01963-GER2106810
NC001526.4	7906	714	19-156-01963-GER2106810
NC001357.1	7857	997	19-156-01963-GER2106810
NoCoordinateCount= 0	NA	NA	19-156-01963-GER2106810
chr1	249250621	0	19-238-01576-GER2110165
chr2	243199373	0	19-238-01576-GER2110165
chr3	198022430	0	19-238-01576-GER2110165
chr4	191154276	0	19-238-01576-GER2110165
chr5	180915260	0	19-238-01576-GER2110165
chr6	171115067	0	19-238-01576-GER2110165
chr7	159138663	0	19-238-01576-GER2110165
chr8	146364022	0	19-238-01576-GER2110165
chr9	141213431	0	19-238-01576-GER2110165
chr10	135534747	0	19-238-01576-GER2110165
chr11	135006516	0	19-238-01576-GER2110165
chr12	133851895	0	19-238-01576-GER2110165
chr13	115169878	0	19-238-01576-GER2110165
chr14	107349540	0	19-238-01576-GER2110165
chr15	102531392	0	19-238-01576-GER2110165
chr16	90354753	0	19-238-01576-GER2110165
chr17	81195210	0	19-238-01576-GER2110165
chr18	78077248	0	19-238-01576-GER2110165
chr19	59128983	0	19-238-01576-GER2110165
chr20	63025520	0	19-238-01576-GER2110165
chr21	48129895	0	19-238-01576-GER2110165
chr22	51304566	0	19-238-01576-GER2110165
chrX	155270560	0	19-238-01576-GER2110165
chrY	59373566	0	19-238-01576-GER2110165
chrM	16571	0	19-238-01576-GER2110165
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-238-01576-GER2110165
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-238-01576-GER2110165
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-238-01576-GER2110165
J04353.1	7912	106	19-238-01576-GER2110165
M12732.1	7909	110	19-238-01576-GER2110165
X74477.1	7879	167	19-238-01576-GER2110165
NC001526.4	7906	12912	19-238-01576-GER2110165
NC001357.1	7857	2878	19-238-01576-GER2110165
NoCoordinateCount= 0	NA	NA	19-238-01576-GER2110165
chr1	249250621	0	19-246-01242-GER2110176
chr2	243199373	0	19-246-01242-GER2110176
chr3	198022430	0	19-246-01242-GER2110176
chr4	191154276	0	19-246-01242-GER2110176
chr5	180915260	0	19-246-01242-GER2110176
chr6	171115067	0	19-246-01242-GER2110176
chr7	159138663	0	19-246-01242-GER2110176
chr8	146364022	0	19-246-01242-GER2110176
chr9	141213431	0	19-246-01242-GER2110176
chr10	135534747	0	19-246-01242-GER2110176
chr11	135006516	0	19-246-01242-GER2110176
chr12	133851895	0	19-246-01242-GER2110176
chr13	115169878	0	19-246-01242-GER2110176
chr14	107349540	0	19-246-01242-GER2110176
chr15	102531392	0	19-246-01242-GER2110176
chr16	90354753	0	19-246-01242-GER2110176
chr17	81195210	0	19-246-01242-GER2110176
chr18	78077248	0	19-246-01242-GER2110176
chr19	59128983	0	19-246-01242-GER2110176
chr20	63025520	0	19-246-01242-GER2110176
chr21	48129895	0	19-246-01242-GER2110176
chr22	51304566	0	19-246-01242-GER2110176
chrX	155270560	0	19-246-01242-GER2110176
chrY	59373566	0	19-246-01242-GER2110176
chrM	16571	0	19-246-01242-GER2110176
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-246-01242-GER2110176
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-246-01242-GER2110176
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-246-01242-GER2110176
J04353.1	7912	93	19-246-01242-GER2110176
M12732.1	7909	148	19-246-01242-GER2110176
X74477.1	7879	161	19-246-01242-GER2110176
NC001526.4	7906	21180	19-246-01242-GER2110176
NC001357.1	7857	2123	19-246-01242-GER2110176
NoCoordinateCount= 0	NA	NA	19-246-01242-GER2110176
chr1	249250621	0	21-004-01750-GER2107083
chr2	243199373	0	21-004-01750-GER2107083
chr3	198022430	0	21-004-01750-GER2107083
chr4	191154276	0	21-004-01750-GER2107083
chr5	180915260	0	21-004-01750-GER2107083
chr6	171115067	0	21-004-01750-GER2107083
chr7	159138663	0	21-004-01750-GER2107083
chr8	146364022	0	21-004-01750-GER2107083
chr9	141213431	0	21-004-01750-GER2107083
chr10	135534747	0	21-004-01750-GER2107083
chr11	135006516	0	21-004-01750-GER2107083
chr12	133851895	0	21-004-01750-GER2107083
chr13	115169878	0	21-004-01750-GER2107083
chr14	107349540	0	21-004-01750-GER2107083
chr15	102531392	0	21-004-01750-GER2107083
chr16	90354753	0	21-004-01750-GER2107083
chr17	81195210	0	21-004-01750-GER2107083
chr18	78077248	0	21-004-01750-GER2107083
chr19	59128983	0	21-004-01750-GER2107083
chr20	63025520	0	21-004-01750-GER2107083
chr21	48129895	0	21-004-01750-GER2107083
chr22	51304566	0	21-004-01750-GER2107083
chrX	155270560	0	21-004-01750-GER2107083
chrY	59373566	0	21-004-01750-GER2107083
chrM	16571	0	21-004-01750-GER2107083
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-004-01750-GER2107083
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-004-01750-GER2107083
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-004-01750-GER2107083
J04353.1	7912	128	21-004-01750-GER2107083
M12732.1	7909	180	21-004-01750-GER2107083
X74477.1	7879	70	21-004-01750-GER2107083
NC001526.4	7906	2540	21-004-01750-GER2107083
NC001357.1	7857	5857	21-004-01750-GER2107083
NoCoordinateCount= 0	NA	NA	21-004-01750-GER2107083
chr1	249250621	0	21-033-00942-GER2107029
chr2	243199373	0	21-033-00942-GER2107029
chr3	198022430	0	21-033-00942-GER2107029
chr4	191154276	0	21-033-00942-GER2107029
chr5	180915260	0	21-033-00942-GER2107029
chr6	171115067	0	21-033-00942-GER2107029
chr7	159138663	0	21-033-00942-GER2107029
chr8	146364022	0	21-033-00942-GER2107029
chr9	141213431	0	21-033-00942-GER2107029
chr10	135534747	0	21-033-00942-GER2107029
chr11	135006516	0	21-033-00942-GER2107029
chr12	133851895	0	21-033-00942-GER2107029
chr13	115169878	0	21-033-00942-GER2107029
chr14	107349540	0	21-033-00942-GER2107029
chr15	102531392	0	21-033-00942-GER2107029
chr16	90354753	0	21-033-00942-GER2107029
chr17	81195210	0	21-033-00942-GER2107029
chr18	78077248	0	21-033-00942-GER2107029
chr19	59128983	0	21-033-00942-GER2107029
chr20	63025520	0	21-033-00942-GER2107029
chr21	48129895	0	21-033-00942-GER2107029
chr22	51304566	0	21-033-00942-GER2107029
chrX	155270560	0	21-033-00942-GER2107029
chrY	59373566	0	21-033-00942-GER2107029
chrM	16571	0	21-033-00942-GER2107029
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-033-00942-GER2107029
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-033-00942-GER2107029
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-033-00942-GER2107029
J04353.1	7912	44	21-033-00942-GER2107029
M12732.1	7909	76	21-033-00942-GER2107029
X74477.1	7879	12	21-033-00942-GER2107029
NC001526.4	7906	929	21-033-00942-GER2107029
NC001357.1	7857	296	21-033-00942-GER2107029
NoCoordinateCount= 0	NA	NA	21-033-00942-GER2107029
chr1	249250621	0	18-234-02359-GER2213136
chr2	243199373	0	18-234-02359-GER2213136
chr3	198022430	0	18-234-02359-GER2213136
chr4	191154276	0	18-234-02359-GER2213136
chr5	180915260	0	18-234-02359-GER2213136
chr6	171115067	0	18-234-02359-GER2213136
chr7	159138663	0	18-234-02359-GER2213136
chr8	146364022	0	18-234-02359-GER2213136
chr9	141213431	0	18-234-02359-GER2213136
chr10	135534747	0	18-234-02359-GER2213136
chr11	135006516	0	18-234-02359-GER2213136
chr12	133851895	0	18-234-02359-GER2213136
chr13	115169878	0	18-234-02359-GER2213136
chr14	107349540	0	18-234-02359-GER2213136
chr15	102531392	0	18-234-02359-GER2213136
chr16	90354753	0	18-234-02359-GER2213136
chr17	81195210	0	18-234-02359-GER2213136
chr18	78077248	0	18-234-02359-GER2213136
chr19	59128983	0	18-234-02359-GER2213136
chr20	63025520	0	18-234-02359-GER2213136
chr21	48129895	0	18-234-02359-GER2213136
chr22	51304566	0	18-234-02359-GER2213136
chrX	155270560	0	18-234-02359-GER2213136
chrY	59373566	0	18-234-02359-GER2213136
chrM	16571	0	18-234-02359-GER2213136
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-234-02359-GER2213136
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-234-02359-GER2213136
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-234-02359-GER2213136
J04353.1	7912	68	18-234-02359-GER2213136
M12732.1	7909	40	18-234-02359-GER2213136
X74477.1	7879	263	18-234-02359-GER2213136
NC001526.4	7906	68354	18-234-02359-GER2213136
NC001357.1	7857	1792	18-234-02359-GER2213136
NoCoordinateCount= 0	NA	NA	18-234-02359-GER2213136
chr1	249250621	0	19-240-02016-GER2107022
chr2	243199373	0	19-240-02016-GER2107022
chr3	198022430	0	19-240-02016-GER2107022
chr4	191154276	0	19-240-02016-GER2107022
chr5	180915260	0	19-240-02016-GER2107022
chr6	171115067	0	19-240-02016-GER2107022
chr7	159138663	0	19-240-02016-GER2107022
chr8	146364022	0	19-240-02016-GER2107022
chr9	141213431	0	19-240-02016-GER2107022
chr10	135534747	0	19-240-02016-GER2107022
chr11	135006516	0	19-240-02016-GER2107022
chr12	133851895	0	19-240-02016-GER2107022
chr13	115169878	0	19-240-02016-GER2107022
chr14	107349540	0	19-240-02016-GER2107022
chr15	102531392	0	19-240-02016-GER2107022
chr16	90354753	0	19-240-02016-GER2107022
chr17	81195210	0	19-240-02016-GER2107022
chr18	78077248	0	19-240-02016-GER2107022
chr19	59128983	0	19-240-02016-GER2107022
chr20	63025520	0	19-240-02016-GER2107022
chr21	48129895	0	19-240-02016-GER2107022
chr22	51304566	0	19-240-02016-GER2107022
chrX	155270560	0	19-240-02016-GER2107022
chrY	59373566	0	19-240-02016-GER2107022
chrM	16571	0	19-240-02016-GER2107022
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-240-02016-GER2107022
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-240-02016-GER2107022
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-240-02016-GER2107022
J04353.1	7912	660	19-240-02016-GER2107022
M12732.1	7909	1305	19-240-02016-GER2107022
X74477.1	7879	497	19-240-02016-GER2107022
NC001526.4	7906	7234	19-240-02016-GER2107022
NC001357.1	7857	10026	19-240-02016-GER2107022
NoCoordinateCount= 0	NA	NA	19-240-02016-GER2107022
chr1	249250621	0	19-273-02470-GER2106817
chr2	243199373	0	19-273-02470-GER2106817
chr3	198022430	0	19-273-02470-GER2106817
chr4	191154276	0	19-273-02470-GER2106817
chr5	180915260	0	19-273-02470-GER2106817
chr6	171115067	0	19-273-02470-GER2106817
chr7	159138663	0	19-273-02470-GER2106817
chr8	146364022	0	19-273-02470-GER2106817
chr9	141213431	0	19-273-02470-GER2106817
chr10	135534747	0	19-273-02470-GER2106817
chr11	135006516	0	19-273-02470-GER2106817
chr12	133851895	0	19-273-02470-GER2106817
chr13	115169878	0	19-273-02470-GER2106817
chr14	107349540	0	19-273-02470-GER2106817
chr15	102531392	0	19-273-02470-GER2106817
chr16	90354753	0	19-273-02470-GER2106817
chr17	81195210	0	19-273-02470-GER2106817
chr18	78077248	0	19-273-02470-GER2106817
chr19	59128983	0	19-273-02470-GER2106817
chr20	63025520	0	19-273-02470-GER2106817
chr21	48129895	0	19-273-02470-GER2106817
chr22	51304566	0	19-273-02470-GER2106817
chrX	155270560	0	19-273-02470-GER2106817
chrY	59373566	0	19-273-02470-GER2106817
chrM	16571	0	19-273-02470-GER2106817
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-273-02470-GER2106817
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-273-02470-GER2106817
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-273-02470-GER2106817
J04353.1	7912	101	19-273-02470-GER2106817
M12732.1	7909	104	19-273-02470-GER2106817
X74477.1	7879	38	19-273-02470-GER2106817
NC001526.4	7906	3416	19-273-02470-GER2106817
NC001357.1	7857	2683	19-273-02470-GER2106817
NoCoordinateCount= 0	NA	NA	19-273-02470-GER2106817
chr1	249250621	0	19-161-03236-GER2106824
chr2	243199373	0	19-161-03236-GER2106824
chr3	198022430	0	19-161-03236-GER2106824
chr4	191154276	0	19-161-03236-GER2106824
chr5	180915260	0	19-161-03236-GER2106824
chr6	171115067	0	19-161-03236-GER2106824
chr7	159138663	0	19-161-03236-GER2106824
chr8	146364022	0	19-161-03236-GER2106824
chr9	141213431	0	19-161-03236-GER2106824
chr10	135534747	0	19-161-03236-GER2106824
chr11	135006516	0	19-161-03236-GER2106824
chr12	133851895	0	19-161-03236-GER2106824
chr13	115169878	0	19-161-03236-GER2106824
chr14	107349540	0	19-161-03236-GER2106824
chr15	102531392	0	19-161-03236-GER2106824
chr16	90354753	0	19-161-03236-GER2106824
chr17	81195210	0	19-161-03236-GER2106824
chr18	78077248	0	19-161-03236-GER2106824
chr19	59128983	0	19-161-03236-GER2106824
chr20	63025520	0	19-161-03236-GER2106824
chr21	48129895	0	19-161-03236-GER2106824
chr22	51304566	0	19-161-03236-GER2106824
chrX	155270560	0	19-161-03236-GER2106824
chrY	59373566	0	19-161-03236-GER2106824
chrM	16571	0	19-161-03236-GER2106824
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-161-03236-GER2106824
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-161-03236-GER2106824
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-161-03236-GER2106824
J04353.1	7912	60	19-161-03236-GER2106824
M12732.1	7909	79	19-161-03236-GER2106824
X74477.1	7879	17	19-161-03236-GER2106824
NC001526.4	7906	912	19-161-03236-GER2106824
NC001357.1	7857	391	19-161-03236-GER2106824
NoCoordinateCount= 0	NA	NA	19-161-03236-GER2106824
chr1	249250621	0	21-064-02566-GER2110431
chr2	243199373	0	21-064-02566-GER2110431
chr3	198022430	0	21-064-02566-GER2110431
chr4	191154276	0	21-064-02566-GER2110431
chr5	180915260	0	21-064-02566-GER2110431
chr6	171115067	0	21-064-02566-GER2110431
chr7	159138663	0	21-064-02566-GER2110431
chr8	146364022	0	21-064-02566-GER2110431
chr9	141213431	0	21-064-02566-GER2110431
chr10	135534747	0	21-064-02566-GER2110431
chr11	135006516	0	21-064-02566-GER2110431
chr12	133851895	0	21-064-02566-GER2110431
chr13	115169878	0	21-064-02566-GER2110431
chr14	107349540	0	21-064-02566-GER2110431
chr15	102531392	0	21-064-02566-GER2110431
chr16	90354753	0	21-064-02566-GER2110431
chr17	81195210	0	21-064-02566-GER2110431
chr18	78077248	0	21-064-02566-GER2110431
chr19	59128983	0	21-064-02566-GER2110431
chr20	63025520	0	21-064-02566-GER2110431
chr21	48129895	0	21-064-02566-GER2110431
chr22	51304566	0	21-064-02566-GER2110431
chrX	155270560	0	21-064-02566-GER2110431
chrY	59373566	0	21-064-02566-GER2110431
chrM	16571	0	21-064-02566-GER2110431
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-064-02566-GER2110431
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-064-02566-GER2110431
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-064-02566-GER2110431
J04353.1	7912	88	21-064-02566-GER2110431
M12732.1	7909	135	21-064-02566-GER2110431
X74477.1	7879	58	21-064-02566-GER2110431
NC001526.4	7906	1232	21-064-02566-GER2110431
NC001357.1	7857	2036	21-064-02566-GER2110431
NoCoordinateCount= 0	NA	NA	21-064-02566-GER2110431
chr1	249250621	0	18-313-01850-GER2106718
chr2	243199373	0	18-313-01850-GER2106718
chr3	198022430	0	18-313-01850-GER2106718
chr4	191154276	0	18-313-01850-GER2106718
chr5	180915260	0	18-313-01850-GER2106718
chr6	171115067	0	18-313-01850-GER2106718
chr7	159138663	0	18-313-01850-GER2106718
chr8	146364022	0	18-313-01850-GER2106718
chr9	141213431	0	18-313-01850-GER2106718
chr10	135534747	0	18-313-01850-GER2106718
chr11	135006516	0	18-313-01850-GER2106718
chr12	133851895	0	18-313-01850-GER2106718
chr13	115169878	0	18-313-01850-GER2106718
chr14	107349540	0	18-313-01850-GER2106718
chr15	102531392	0	18-313-01850-GER2106718
chr16	90354753	0	18-313-01850-GER2106718
chr17	81195210	0	18-313-01850-GER2106718
chr18	78077248	0	18-313-01850-GER2106718
chr19	59128983	0	18-313-01850-GER2106718
chr20	63025520	0	18-313-01850-GER2106718
chr21	48129895	0	18-313-01850-GER2106718
chr22	51304566	0	18-313-01850-GER2106718
chrX	155270560	0	18-313-01850-GER2106718
chrY	59373566	0	18-313-01850-GER2106718
chrM	16571	0	18-313-01850-GER2106718
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-313-01850-GER2106718
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-313-01850-GER2106718
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-313-01850-GER2106718
J04353.1	7912	210	18-313-01850-GER2106718
M12732.1	7909	151	18-313-01850-GER2106718
X74477.1	7879	219	18-313-01850-GER2106718
NC001526.4	7906	85745	18-313-01850-GER2106718
NC001357.1	7857	8714	18-313-01850-GER2106718
NoCoordinateCount= 0	NA	NA	18-313-01850-GER2106718
chr1	249250621	0	19-126-03948-GER2106877
chr2	243199373	0	19-126-03948-GER2106877
chr3	198022430	0	19-126-03948-GER2106877
chr4	191154276	0	19-126-03948-GER2106877
chr5	180915260	0	19-126-03948-GER2106877
chr6	171115067	0	19-126-03948-GER2106877
chr7	159138663	0	19-126-03948-GER2106877
chr8	146364022	0	19-126-03948-GER2106877
chr9	141213431	0	19-126-03948-GER2106877
chr10	135534747	0	19-126-03948-GER2106877
chr11	135006516	0	19-126-03948-GER2106877
chr12	133851895	0	19-126-03948-GER2106877
chr13	115169878	0	19-126-03948-GER2106877
chr14	107349540	0	19-126-03948-GER2106877
chr15	102531392	0	19-126-03948-GER2106877
chr16	90354753	0	19-126-03948-GER2106877
chr17	81195210	0	19-126-03948-GER2106877
chr18	78077248	0	19-126-03948-GER2106877
chr19	59128983	0	19-126-03948-GER2106877
chr20	63025520	0	19-126-03948-GER2106877
chr21	48129895	0	19-126-03948-GER2106877
chr22	51304566	0	19-126-03948-GER2106877
chrX	155270560	0	19-126-03948-GER2106877
chrY	59373566	0	19-126-03948-GER2106877
chrM	16571	0	19-126-03948-GER2106877
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-126-03948-GER2106877
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-126-03948-GER2106877
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-126-03948-GER2106877
J04353.1	7912	120	19-126-03948-GER2106877
M12732.1	7909	94	19-126-03948-GER2106877
X74477.1	7879	175	19-126-03948-GER2106877
NC001526.4	7906	27768	19-126-03948-GER2106877
NC001357.1	7857	3707	19-126-03948-GER2106877
NoCoordinateCount= 0	NA	NA	19-126-03948-GER2106877
chr1	249250621	0	21-035-02392-GER2110374
chr2	243199373	0	21-035-02392-GER2110374
chr3	198022430	0	21-035-02392-GER2110374
chr4	191154276	0	21-035-02392-GER2110374
chr5	180915260	0	21-035-02392-GER2110374
chr6	171115067	0	21-035-02392-GER2110374
chr7	159138663	0	21-035-02392-GER2110374
chr8	146364022	0	21-035-02392-GER2110374
