BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME
Invitae_HPV_primers	1063	1	86287	1621	3511	0.961594	0.038406	0.98156	81.173095	0.745769	0.457667	2748775.3882	NA	0	0	0	0	0	0	1063	3095733841	2722	2722	115702	2722	2722	91419	91419	52953	1	1	1	49.777046	12	406	0	0.102564	0	0	0	0	0.384504	0.036305	49.777046	0.849483	0.750706	0.561618	0.357479	0.327375	0.276576	0.21825	0.16651	36.084327	9.786952	0.760573	6	NA	NA	NA	21-348-03900-GER2213065
Invitae_HPV_primers	1063	1	375595	22463	9844	0.975867	0.024133	0.943569	353.334901	0.716946	0.426464	2681601.980187	NA	0	0	0	0	0	0	1063	3095733841	12204	12204	523882	12204	12202	407902	407902	223417	1	1	0.999836	210.05174	33	2504	0	0	0	0	0	0	0.408088	0.044246	26.256468	0.991533	0.966134	0.773283	0.664158	0.572907	0.439323	0.409219	0.33302	38.960997	11.256453	0.940357	12	NA	NA	NA	19-028-01560-GER2106670
Invitae_HPV_primers	1063	1	287437	6891	17657	0.943404	0.056596	0.976587	270.401693	0.659072	0.36566	2683115.126294	NA	0	0	0	0	0	0	1063	3095733841	10564	10564	436124	10564	10564	311985	311985	159473	1	1	1	149.928504	29	1539	0	0.025641	0	0	0	0	0.436216	0.05274	29.985701	0.96143	0.952023	0.739417	0.558796	0.496707	0.464722	0.444967	0.312324	38.111098	7.137025	0.919442	11	NA	NA	NA	20-329-02429-GER2110555
Invitae_HPV_primers	1063	1	53680	1840	3032	0.948217	0.051783	0.966859	50.498589	0.795648	0.512621	2669937.672128	NA	0	0	0	0	0	0	1063	3095733841	1554	1554	67467	1554	1554	58552	58552	34585	1	1	1	32.505174	5	232	0	0.076923	0	0	0	0	0.352422	0.057112	16.252587	0.896519	0.842897	0.43556	0.311383	0.241769	0.190969	0.190969	0.112888	37.50546	10.857804	0.758398	6	NA	NA	NA	20-224-02387-GER2110292
Invitae_HPV_primers	1063	1	124482	2626	2965	0.977205	0.022795	0.97934	117.104421	0.702522	0.406788	2787082.02632	NA	0	0	0	0	0	0	1063	3095733841	4269	4269	177193	4269	4269	130073	130073	72080	1	1	1	67.762935	12	674	0	0.076923	0	0	0	0	0.418673	0.027239	67.762935	0.868297	0.75635	0.543744	0.407338	0.400753	0.296331	0.274694	0.158043	37.286526	8.67074	0.769039	6	NA	NA	NA	18-292-01988-GER2106725
Invitae_HPV_primers	1063	1	6559251	9412060	11935	0.999253	7.47e-4	0.41069	6170.508937	0.408274	0.220838	1195142.296651	NA	0	0	0	0	0	0	1063	3095733841	176966	176966	16065821	176966	176950	15983246	15983246	3547947	1	1	0.99991	3335.720602	398	13126	0	0.025641	0	0	0	0	0.454472	0.323639	370.635622	0.970837	0.919097	0.763876	0.720602	0.667921	0.608655	0.608655	0.584196	27.023574	6.006511	0.926953	11	NA	NA	NA	18-267-01385-GER2106736
Invitae_HPV_primers	1063	1	26980	2383	5127	0.851348	0.148652	0.918843	25.380997	0.700506	0.434039	2278133.136609	NA	0	0	0	0	0	0	1063	3095733841	893	893	38515	893	893	34490	34490	16717	1	1	1	15.714958	3	109	0	0.153846	0	0	0	0	0.393911	0.121427	15.714958	0.83349	0.691439	0.228598	0.160865	0.159925	0.159925	0.136406	0.053622	40.969449	11.286288	0.625052	4	NA	NA	NA	20-198-02689-GER2110289
Invitae_HPV_primers	1063	1	285669	136414	11140	0.974286	0.025714	0.676808	268.738476	0.563038	0.313705	1920356.939883	NA	0	0	0	0	0	0	1063	3095733841	9228	9228	507371	9228	9226	433223	433223	159165	1	1	0.999783	149.626529	70	1118	0	0.051282	0	0	0	0	0.453178	0.179473	37.406632	0.945437	0.918156	0.740357	0.683913	0.627469	0.596425	0.56444	0.416745	30.6133	7.24834	0.893716	10	NA	NA	NA	18-234-04647-GER2110254
Invitae_HPV_primers	1063	1	175175	11387	5215	0.972807	0.027193	0.938964	164.793039	0.687678	0.403107	2660148.955624	NA	0	0	0	0	0	0	1063	3095733841	5835	5835	254734	5835	5834	191777	191777	102685	1	1	0.999829	96.5127	20	742	0	0.051282	0	0	0	0	0.413835	0.050804	19.30254	0.939793	0.90969	0.736595	0.508937	0.41016	0.407338	0.375353	0.221072	35.806403	8.297522	0.889999	10	NA	NA	NA	21-020-04467-GER2107030
Invitae_HPV_primers	1063	1	1665274	2415515	4741	0.99884	0.00116	0.408076	1566.579492	0.398903	0.210949	1187046.270132	NA	0	0	0	0	0	0	1063	3095733841	45239	45239	4174637	45239	45232	4085530	4085530	880634	1	1	0.999845	827.041392	112	3621	0	0.025641	0	0	0	0	0.473846	0.310913	165.408278	0.958608	0.936971	0.720602	0.621825	0.614299	0.586077	0.557855	0.535278	27.236967	7.704699	0.914014	11	NA	NA	NA	20-147-03067-GER2106699
Invitae_HPV_primers	1063	1	124025	9783	4184	0.969679	0.030321	0.926888	116.674506	0.683269	0.399098	2617493.890671	NA	0	0	0	0	0	0	1063	3095733841	4190	4190	181517	4190	4190	137992	137992	72443	1	1	1	68.099718	18	616	0	0.051282	0	0	0	0	0.41722	0.057822	13.619944	0.926623	0.898401	0.645343	0.479774	0.369708	0.331138	0.194732	0.182502	37.571419	8.714136	0.869819	9	NA	NA	NA	20-132-04822-GER2106942
Invitae_HPV_primers	1063	1	227024	33035	7201	0.973056	0.026944	0.872971	213.569144	0.633545	0.359883	2473820.348217	NA	0	0	0	0	0	0	1063	3095733841	7810	7810	358339	7810	7810	267260	267260	128960	1	1	1	121.254939	32	2072	0	0	0	0	0	0	0.430558	0.086968	24.250988	0.993415	0.959548	0.736595	0.544685	0.506115	0.454374	0.402634	0.190969	38.413249	9.781411	0.925142	11	NA	NA	NA	20-125-02531-GER2106890
Invitae_HPV_primers	1063	1	116971	6764	4522	0.964743	0.035257	0.945335	110.03857000000001	0.736185	0.449285	2655996.360638	NA	0	0	0	0	0	0	1063	3095733841	3716	3716	158888	3716	3716	128257	128257	71386	1	1	1	67.104421	20	516	0	0.025641	0	0	0	0	0.390723	0.052777	22.36814	0.942615	0.892756	0.657573	0.510818	0.408278	0.326435	0.262465	0.19285	35.503442	8.647989	0.869758	9	NA	NA	NA	19-225-02434-GER2107025
Invitae_HPV_primers	1063	1	89002	2292	4435	0.953671	0.046329	0.974894	83.727187	0.907609	0.626655	2707613.020562	NA	0	0	0	0	0	0	1063	3095733841	2266	2266	98062	2266	2266	95729	95729	61451	1	1	1	57.764817	14	524	0	0.128205	0	0	0	0	0.310669	0.04753	19.254939	0.842897	0.830668	0.587959	0.468485	0.287865	0.285042	0.259643	0.17968	39.827957	15.791903	0.786501	7	NA	NA	NA	20-027-04627-GER2110548
Invitae_HPV_primers	1063	1	4048353	6017920	6979	0.999307	6.93e-4	0.40217	3808.422389	0.397361	0.22052	1170412.700078	NA	0	0	0	0	0	0	1063	3095733841	111079	111079	10188108	111079	111043	10073252	10073252	2246686	1	1	0.999676	2111.21825	248	9447	0	0.076923	0	0	0	0	0.432408	0.344965	351.869708	0.921919	0.917215	0.752587	0.697084	0.639699	0.613358	0.559737	0.555033	29.062935	6.011116	0.899765	10	NA	NA	NA	21-005-00805-GER2110231
Invitae_HPV_primers	1063	1	49700	15950	18173	0.783198	0.216802	0.757045	46.754468	0.505179	0.288054	1726726.439143	NA	0	0	0	0	0	0	1063	3095733841	1915	1915	98381	1915	1915	83823	83823	28339	1	1	1	26.652869	5	390	0	0.102564	0	0	0	0	0.431707	0.230247	26.652869	0.875823	0.798683	0.297272	0.237065	0.220132	0.18626499999999999	0.18626499999999999	0.054563	37.28406	8.916345	0.736663	6	NA	NA	NA	19-212-02200-GER2106853
Invitae_HPV_primers	1063	1	1178487	1721918	5362	0.998155	0.001845	0.406318	1108.642521	0.402191	0.220221	1181120.912429	NA	0	0	0	0	0	0	1063	3095733841	31493	31493	2930167	31493	31487	2905767	2905767	645283	1	1	0.999809	606.309501	188	2741	0	0.025641	0	0	0	0	0.453728	0.324501	101.051584	0.96143	0.936971	0.76952	0.70461	0.667921	0.585136	0.548448	0.520226	25.146823	5.972753	0.916435	11	NA	NA	NA	20-282-03813-GER2213096
Invitae_HPV_primers	1063	1	162179	3322	5649	0.966994	0.033006	0.979928	152.567262	0.688649	0.40171	2759612.254986	NA	0	0	0	0	0	0	1063	3095733841	5532	5532	235503	5532	5532	171150	171150	94604	1	1	1	88.928504	20	776	0	0.102564	0	0	0	0	0.414496	0.032819	44.464252	0.873001	0.824083	0.611477	0.515522	0.401693	0.349953	0.317027	0.21731	38.322011	8.206369	0.810273	7	NA	NA	NA	19-196-01425-GER2110183
Invitae_HPV_primers	1063	1	117514	2612	3510	0.97161	0.02839	0.978256	110.549389	0.709501	0.416521	2768056.902137	NA	0	0	0	0	0	0	1063	3095733841	3924	3924	165629	3924	3924	123636	123636	68988	1	1	1	64.835372	10	635	0	0.076923	0	0	0	0	0.413537	0.028543	64.835372	0.894638	0.791157	0.536218	0.424271	0.375353	0.270931	0.222013	0.16651	37.911377	9.273461	0.795179	7	NA	NA	NA	20-301-01691-GER2110369
Invitae_HPV_primers	1063	1	31995	2313	2929	0.921342	0.078658	0.932581	30.098777	0.703929	0.45877	2502290.804155	NA	0	0	0	0	0	0	1063	3095733841	971	971	45452	971	970	37237	37237	20852	1	1	0.99897	19.604892	4	167	0	0.076923	0	0	0	0	0.346054	0.094046	19.604892	0.887112	0.688617	0.407338	0.244591	0.158984	0.112888	0.08937	0.083725	37.417325	10.371423	0.724416	6	NA	NA	NA	20-293-02575-GER2110407
Invitae_HPV_primers	1063	1	115182	5461	6416	0.949504	0.050496	0.954734	108.355597	0.733391	0.448362	2640034.075725	NA	0	0	0	0	0	0	1063	3095733841	3680	3680	157054	3680	3680	127059	127059	70417	1	1	1	66.194732	16	479	0	0.025641	0	0	0	0	0.387308	0.058595	16.548683	0.951082	0.924741	0.636877	0.463782	0.318909	0.29445	0.273754	0.190028	36.832804	9.212968	0.889055	10	NA	NA	NA	21-022-04207-GER2106965
Invitae_HPV_primers	1063	1	83068	20439	2721	0.974385	0.025615	0.802535	78.144873	0.632822	0.378506	2277325.449502	NA	0	0	0	0	0	0	1063	3095733841	2660	2660	131266	2660	2660	106228	106228	49685	1	1	1	46.706491	17	326	0	0.076923	0	0	0	0	0.402323	0.130116	15.56883	0.904045	0.84666	0.621825	0.489182	0.288805	0.223895	0.194732	0.138288	35.537769	8.753966	0.829965	8	NA	NA	NA	18-281-01512-GER2213032
Invitae_HPV_primers	1063	1	2144223	3658294	9327439	0.383512	0.616488	0.369533	2017.142992	0.137306	0.074078	412726.766755	NA	0	0	0	0	0	0	1063	3095733841	176609	176609	15616327	176609	176595	15129956	15129956	1156832	1	1	0.999921	1086.966134	64	18658	0	0	0	0	0	0	0.445882	0.47785	54.348307	0.996237	0.991533	0.883349	0.804327	0.674506	0.632173	0.592662	0.404516	65.209663	24.277882	0.973018	16	NA	NA	NA	19-141-04899-GER2106892
Invitae_HPV_primers	1063	1	507771	257115	246799	0.756052	0.243948	0.663852	477.677328	0.374859	0.223579	1461682.114835	NA	0	0	0	0	0	0	1063	3095733841	22245	22245	1354564	22245	22244	1011685	1011685	302852	1	1	0.999955	284.725306	86	3385	1	0	0	0	0	0	0.406863	0.293866	10.950973	1	0.997178	0.904986	0.834431	0.796802	0.701787	0.617121	0.421449	31.898864	7.256826	0.987225	19	NA	NA	NA	19-184-02263-GER2106838
Invitae_HPV_primers	1063	1	147515	29092	4689	0.974136	0.025864	0.835273	138.772342	0.686273	0.416407	2369617.844003	NA	0	0	0	0	0	0	1063	3095733841	4555	4555	214951	4555	4555	181296	181296	89507	1	1	1	84.150517	29	613	0	0.051282	0	0	0	0	0.402182	0.104139	21.037629	0.931326	0.854186	0.713076	0.643462	0.482596	0.439323	0.337723	0.190969	33.208788	8.560869	0.869003	9	NA	NA	NA	20-160-00858-GER2106841
Invitae_HPV_primers	1063	1	68004	2612	4534	0.939667	0.060333	0.963011	63.973659	0.769607	0.49132	2635334.96348	NA	0	0	0	0	0	0	1063	3095733841	2045	2045	88362	2045	2045	75150	75150	43414	1	1	1	40.80715	11	259	0	0.051282	0	0	0	0	0.360319	0.062063	20.403575	0.940734	0.834431	0.522107	0.391345	0.33302	0.193791	0.19191	0.137347	33.947154	9.791931	0.8244	8	NA	NA	NA	20-136-03932-GER2110256
Invitae_HPV_primers	1063	1	138766	21270	6218	0.962599	0.037401	0.867092	130.541863	0.671363	0.395345	2430755.722459	NA	0	0	0	0	0	0	1063	3095733841	4546	4546	206693	4546	4546	166254	166254	81715	1	1	1	76.824083	27	657	0	0.076923	0	0	0	0	0.414077	0.094524	19.206021	0.920038	0.862653	0.710254	0.567262	0.447789	0.356538	0.29539	0.19285	35.301464	7.766922	0.865118	9	NA	NA	NA	18-288-01517-GER2106720
Invitae_HPV_primers	1063	1	127933	31460	5573	0.966217	0.033783	0.802626	120.350894	0.6206	0.383586	2258491.655327	NA	0	0	0	0	0	0	1063	3095733841	4261	4261	206144	4261	4261	164966	164966	79074	1	1	1	74.33396	28	654	0	0.051282	0	0	0	0	0.395888	0.124874	24.777987	0.943556	0.862653	0.619003	0.547507	0.478833	0.356538	0.323612	0.20508	34.699837	11.432399	0.862207	9	NA	NA	NA	19-280-02056-GER2110171
Invitae_HPV_primers	1063	1	545084	768132	4803	0.996356	0.003644	0.415076	512.778928	0.410816	0.222584	1204403.79009	NA	0	0	0	0	0	0	1063	3095733841	15487	15487	1326833	15487	15482	1318019	1318019	295332	1	1	0.999677	277.172154	67	1062	0	0.076923	0	0	0	0	0.460729	0.315752	138.586077	0.911571	0.865475	0.702728	0.617121	0.586077	0.521167	0.502352	0.471308	28.329842	5.965713	0.856834	8	NA	NA	NA	18-260-02221-GER2213027
Invitae_HPV_primers	1063	1	3342060	4786997	5177	0.999364	6.36e-4	0.411125	3143.988711	0.407607	0.220683	1196541.95453	NA	0	0	0	0	0	0	1063	3095733841	89595	89595	8199227	89595	89582	8134234	8134234	1809433	1	1	0.999855	1700.658514	302	6830	0	0	0	0	0	0	0.457229	0.320464	242.951216	0.992474	0.946378	0.772342	0.749765	0.73095	0.642521	0.64064	0.585136	27.247175	5.983026	0.952789	13	NA	NA	NA	21-013-01065-GER2106763
Invitae_HPV_primers	1063	1	79246	5728	3868	0.956462	0.043538	0.932591	74.549389	0.830331	0.55383	2597702.267809	NA	0	0	0	0	0	0	1063	3095733841	2116	2116	95439	2116	2114	88842	88842	52857	1	1	0.999055	49.681091	13	396	0	0.025641	0	0	0	0	0.33716	0.06793	16.560364	0.957667	0.924741	0.61524	0.438382	0.287865	0.28222	0.276576	0.146754	34.92127	11.943341	0.885242	9	NA	NA	NA	20-083-02624-GER2107057
Invitae_HPV_primers	1063	1	158393	66325	3976	0.982614	0.017386	0.704852	149.005644	0.604104	0.354683	2017026.314102	NA	0	0	0	0	0	0	1063	3095733841	4873	4873	262195	4873	4873	228694	228694	92996	1	1	1	87.391345	50	574	0	0.051282	0	0	0	0	0.428297	0.16519	17.478269	0.935089	0.912512	0.739417	0.627469	0.596425	0.587018	0.506115	0.250235	29.559548	6.402608	0.892937	10	NA	NA	NA	18-295-01096-GER2110456
Invitae_HPV_primers	1063	1	111370	5275	5255	0.956891	0.043109	0.954777	104.76952	0.711911	0.427051	2660693.59531	NA	0	0	0	0	0	0	1063	3095733841	3635	3635	156438	3635	3635	121900	121900	66807	1	1	1	62.805268	14	471	0	0.051282	0	0	0	0	0.399754	0.052264	20.935089	0.92286	0.870179	0.587018	0.463782	0.350894	0.309501	0.267168	0.180621	36.371648	9.041514	0.851182	8	NA	NA	NA	19-309-04087-GER2110361
Invitae_HPV_primers	1063	1	1621018	2193059	6859	0.998205	0.001795	0.425009	1524.946378	0.417928	0.225798	1235516.142805	NA	0	0	0	0	0	0	1063	3095733841	43522	43522	3878705	43522	43521	3820936	3820936	875803	1	1	0.999977	822.674506	211	3094	0	0	0	0	0	0	0.464104	0.306998	117.524929	0.993415	0.947319	0.792098	0.699906	0.671684	0.636877	0.609595	0.520226	26.465407	5.966951	0.943568	12	NA	NA	NA	20-098-00628-GER2106967
Invitae_HPV_primers	1063	1	110332	3297	9501	0.922838	0.077162	0.970985	103.793039	0.698282	0.420069	2609564.05394	NA	0	0	0	0	0	0	1063	3095733841	3730	3730	158005	3730	3730	123130	123130	66373	1	1	1	62.387582	14	506	0	0.076923	0	0	0	0	0.396971	0.064103	20.795861	0.914393	0.88429	0.587959	0.477893	0.350894	0.323612	0.306679	0.180621	35.196789	9.009863	0.853314	8	NA	NA	NA	18-355-03108-GER2106683
Invitae_HPV_primers	1063	1	31493	1112	1733	0.949531	0.050469	0.965895	29.626529	0.84338900000000006	0.553172	2670972.318258	NA	0	0	0	0	0	0	1063	3095733841	886	886	37341	886	886	34338	34338	20656	1	1	1	19.406397	3	161	0	0.153846	0	0	0	0	0.338488	0.060021	?	0.799624	0.725306	0.322672	0.21731	0.19285	0.164628	0.124177	0.081844	37.102122	10.13934	0.679947	5	NA	NA	NA	20-346-04187-GER2213142
Invitae_HPV_primers	1063	1	42698990	66388096	23668	0.999783	2.17e-4	0.391421	40168.381938	0.391005	0.21456	1139673.357068	NA	0	0	0	0	0	0	1063	3095733841	1109777	1109777	109203127	1109777	1109676	109110754	109110754	23430592	1	1	0.999909	22024.61524	248	106533	0	0.025641	0	0	0	0	0.451428	0.333909	2202.461524	0.965193	0.894638	0.817498	0.686736	0.655691	0.609595	0.559737	0.537159	29.402441	6.019534	0.918946	11	NA	NA	NA	20-013-01169-GER2110512
Invitae_HPV_primers	1063	1	1055042	1484615	3731	0.998533	0.001467	0.415427	992.513641	0.411725	0.218388	1208057.1525	NA	0	0	0	0	0	0	1063	3095733841	29379	29379	2562492	29379	29374	2543388	2543388	559618	1	1	0.99983	525.57667	121	1998	0	0.025641	0	0	0	0	0.470855	0.309529	105.115334	0.963311	0.887112	0.731891	0.665099	0.638758	0.591722	0.587959	0.502352	26.783632	5.978096	0.898902	10	NA	NA	NA	18-248-03114-GER2213103
Invitae_HPV_primers	1063	1	90730	2883	3601	0.962958	0.037042	0.969203	85.352775	0.768846	0.482976	2718018.747304	NA	0	0	0	0	0	0	1063	3095733841	2751	2751	118008	2751	2751	97214	97214	56995	1	1	1	53.578551	13	397	0	0	0	0	0	0	0.367725	0.046104	53.578551	0.959548	0.749765	0.56444	0.399812	0.327375	0.281279	0.21825	0.167451	35.465833	9.522367	0.803757	7	NA	NA	NA	19-343-01619-GER2110337
Invitae_HPV_primers	1063	1	221602	90713	7382	0.976909	0.023091	0.709546	208.468485	0.615825	0.373029	2018670.632169	NA	0	0	0	0	0	0	1063	3095733841	6540	6540	359846	6540	6540	319697	319697	134233	1	1	1	126.148636	62	934	0	0.025641	0	0	0	0	0.411086	0.169329	18.021234	0.968015	0.959548	0.776105	0.709313	0.626529	0.566322	0.542803	0.375353	31.322642	8.765923	0.925139	11	NA	NA	NA	19-134-01174-GER2106685
Invitae_HPV_primers	1063	1	66073	4583	2857	0.961136	0.038864	0.935136	62.157103	0.703645	0.440262	2617521.333526	NA	0	0	0	0	0	0	1063	3095733841	2102	2102	93901	2102	2102	73513	73513	41341	1	1	1	38.857949	12	281	0	0.051282	0	0	0	0	0.368234	0.069403	19.428975	0.904045	0.825964	0.511759	0.347131	0.290687	0.208843	0.208843	0.133584	35.054401	8.773762	0.814346	7	NA	NA	NA	21-336-01867-GER2213061
Invitae_HPV_primers	1063	1	198081	4692	7178	0.965811	0.034189	0.976861	186.341486	0.810757	0.523343	2747610.848745	NA	0	0	0	0	0	0	1063	3095733841	5724	5724	244316	5724	5724	209951	209951	127861	1	1	1	120.19285	20	1118	0	0	0	0	0	0	0.355326	0.035723	30.048213	0.970837	0.941675	0.665099	0.509878	0.438382	0.412041	0.357479	0.225776	41.505791	14.825856	0.898054	10	NA	NA	NA	19-336-01603-GER2110338
Invitae_HPV_primers	1063	1	1599487	1278388	20763	0.992837	0.007163	0.555788	1504.691439	0.545447	0.331843	1607004.465192	NA	0	0	0	0	0	0	1063	3095733841	40266	40266	2932432	40266	40263	2898638	2898638	973108	1	1	0.999925	914.558796	178	7816	0	0	0	1.4e-5	0	0	0.413284	0.251138	45.72794	0.997178	0.98777	0.889934	0.809972	0.751646	0.712135	0.695202	0.606773	32.430809000000004	14.571689	0.971232	15	NA	NA	NA	19-226-01779-GER2110168
Invitae_HPV_primers	1063	1	138486	3181	2815	0.980517	0.019483	0.977546	130.278457	0.659206	0.358754	2791402.587844	NA	0	0	0	0	0	0	1063	3095733841	5107	5107	210080	5107	5107	144482	144482	75367	1	1	1	70.853246	9	795	0	0.153846	0	0	0	0	0.455759	0.022633	70.853246	0.83349	0.736595	0.498589	0.380056	0.374412	0.275635	0.235183	0.124177	40.048211	7.790576	0.741538	6	NA	NA	NA	20-315-02994-GER2110380
Invitae_HPV_primers	1063	1	1152557	2539004	3849672	0.489517	0.510483	0.312214	1084.249294	0.151567	0.080608	445092.630464	NA	0	0	0	0	0	0	1063	3095733841	83590	83590	7604280	83590	83587	7541233	7541233	612969	1	1	0.999964	576.261524	23	9184	0	0.025641	0	0	0	0	0.470113	0.449186	288.130762	0.933208	0.883349	0.597366	0.544685	0.485419	0.425212	0.39793	0.330198	64.612552	27.131408	0.858699	8	NA	NA	NA	19-175-03316-GER2110378
Invitae_HPV_primers	1063	1	122273	31730	3956	0.974956	0.025044	0.793965	115.026341	0.659758	0.398025	2254325.078239	NA	0	0	0	0	0	0	1063	3095733841	3739	3739	185330	3739	3739	157959	157959	73766	1	1	1	69.340546	27	473	0	0.025641	0	0	0	0	0.409765	0.123285	13.868109	0.968956	0.915334	0.731891	0.638758	0.431797	0.385701	0.325494	0.190028	32.176301	8.458875	0.902002	10	NA	NA	NA	20-062-01127-GER2110546
Invitae_HPV_primers	1063	1	786627	1185458	5882	0.997026	0.002974	0.398881	740.006585	0.395658	0.225034	1158190.924404	NA	0	0	0	0	0	0	1063	3095733841	21456	21456	1988148	21456	21452	1977967	1977967	447400	1	1	0.999814	420.71778	29	1647	0	0.051282	0	0	0	0	0.427438	0.34645	210.35889	0.934149	0.840075	0.601129	0.511759	0.477893	0.477893	0.476952	0.453434	27.930352	5.971504	0.843376	8	NA	NA	NA	19-018-03977-GER2106790
Invitae_HPV_primers	1063	1	157955	11432	8445	0.952511	0.047489	0.93251	148.593603	0.719914	0.436762	2586746.172766	NA	0	0	0	0	0	0	1063	3095733841	5038	5038	219408	5038	5038	177832	177832	95829	1	1	1	90.095955	25	793	0	0	0	0	0	0	0.393546	0.067626	12.870851	0.990593	0.964252	0.723424	0.546566	0.403575	0.351834	0.347131	0.19285	35.13548	8.674421	0.938043	12	NA	NA	NA	20-125-02991-GER2106863
Invitae_HPV_primers	1063	1	136683	60397	3779	0.981186	0.018814	0.693541	128.582314	0.596921	0.357961	1981771.399035	NA	0	0	0	0	0	0	1063	3095733841	4076	4076	228980	4076	4076	200859	200859	81966	1	1	1	77.049859	34	391	0	0.025641	0	0	0	0	0.416033	0.175979	19.262465	0.970837	0.959548	0.712135	0.663217	0.546566	0.460019	0.437441	0.242709	29.720625	8.166367	0.9162	11	NA	NA	NA	19-091-02300-GER2110275
Invitae_HPV_primers	1063	1	73580	4166	3561	0.956203	0.043797	0.946415	69.219191	0.764611	0.484018	2635494.99956	NA	0	0	0	0	0	0	1063	3095733841	2196	2196	96232	2196	2196	81307	81307	46578	1	1	1	43.777046	8	282	0	0.102564	0	0	0	0	0.36495	0.062282	21.888523	0.888993	0.809031	0.476011	0.348071	0.308561	0.268109	0.222954	0.170273	35.536873	9.937832	0.777773	7	NA	NA	NA	19-336-04715-GER2107003
Invitae_HPV_primers	1063	1	194658	46178	6519	0.973645	0.026355	0.80826	183.121355	0.630183	0.35834	2291827.432719	NA	0	0	0	0	0	0	1063	3095733841	6465	6465	308891	6465	6465	247355	247355	110688	1	1	1	104.036689	48	736	0	0	0	8.1e-5	0	0	0.438997	0.113553	11.559632	0.98683	0.936971	0.799624	0.648166	0.580433	0.535278	0.498589	0.21731	33.341304	7.214731	0.93612	12	NA	NA	NA	19-042-02070-GER2110503
Invitae_HPV_primers	1063	1	1079666	1492346	5988	0.997677	0.002323	0.419775	1015.678269	0.414274	0.223572	1219654.61174	NA	0	0	0	0	0	0	1063	3095733841	30403	30403	2606165	30403	30399	2578000	2578000	582665	1	1	0.999868	547.271872	190	2177	0	0.076923	0	0	0	0	0.46291	0.31136	136.817968	0.920978	0.913452	0.771402	0.701787	0.61524	0.590781	0.55127	0.520226	26.06909	5.967065	0.882613	9	NA	NA	NA	18-274-01528-GER2110452
Invitae_HPV_primers	1063	1	84399	3560	4390	0.952463	0.047537	0.959527	79.39699	0.842263	0.561738	2661555.054619	NA	0	0	0	0	0	0	1063	3095733841	2305	2305	100205	2305	2305	92349	92349	56289	1	1	1	52.904045000000004	14	492	0	0.051282	0	0	0	0	0.331579	0.058994	52.904045	0.917215	0.767639	0.57667	0.42333	0.309501	0.297272	0.276576	0.139229	34.385264	11.175075	0.809445	7	NA	NA	NA	19-296-03422-GER2107010
Invitae_HPV_primers	1063	1	128452	2763	6502	0.952787	0.047213	0.978943	120.839135	0.744934	0.464183	2716337.112092	NA	0	0	0	0	0	0	1063	3095733841	3986	3986	172434	3986	3986	137717	137717	80041	1	1	1	75.247413	13	537	0	0.051282	0	0	0	0	0.37487	0.043967	25.082471	0.926623	0.827846	0.632173	0.454374	0.381938	0.348071	0.319849	0.193791	37.029775	9.144695	0.84696	8	NA	NA	NA	19-274-03336-GER2110385
Invitae_HPV_primers	1063	1	117076	3638	5918	0.953266	0.046734	0.969863	110.137347	0.734682	0.449208	2692494.098416	NA	0	0	0	0	0	0	1063	3095733841	3723	3723	159356	3723	3723	126632	126632	71584	1	1	1	67.301976	16	498	0	0.051282	0	0	0	0	0.385613	0.049174	16.825494	0.938852	0.870179	0.616181	0.430856	0.347131	0.29539	0.262465	0.19285	36.876646	9.127311	0.864254	9	NA	NA	NA	20-010-02751-GER2110489
