chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count	SAMPLE_NAME
NC001526.4	7667	7700	34	-	0.382353	525.911765	3.50775	0	3.695095	0	554	0.029412	554	20-329-02429-GER2110555
NC001526.4	7738	7761	24	-	0.5	0	0	0	0	0	0	1	0	20-329-02429-GER2110555
NC001526.4	7778	7801	24	-	0.541667	6.708333	0.044744	0	0.046689	0	7	0.041667	7	20-329-02429-GER2110555
NC001526.4	7838	7862	25	-	0.48	17.2	0.114721	0.02001	0.120057	3	18	0	18	20-329-02429-GER2110555
NC001357.1	161	190	30	-	0.433333	150.566667	1.004256	0.026679	1.067175	4	160	0	161	20-329-02429-GER2110555
NC001357.1	469	498	30	-	0.366667	2.966667	0.019787	0.01334	0.02001	2	3	0	3	20-329-02429-GER2110555
NC001357.1	502	525	24	-	0.5	355.416667	2.370574	0.00667	2.554551	1	383	0	385	20-329-02429-GER2110555
NC001357.1	550	573	24	-	0.541667	97.708333	0.6517	0.153406	0.680324	23	102	0	102	20-329-02429-GER2110555
NC001357.1	585	611	27	-	0.407407	721.111111	4.8097	0	5.035734	0	755	0.037037	763	20-329-02429-GER2110555
NC001357.1	644	673	30	-	0.4	61.966667	0.413308	0.093378	0.42687	14	64	0	64	20-329-02429-GER2110555
NC001357.1	725	748	24	-	0.5	17.625	0.117556	0	0.126727	0	19	0.041667	19	20-329-02429-GER2110555
NC001357.1	814	839	26	-	0.5	773.846154	5.161434	0.927109	5.402575	139	810	0	810	20-329-02429-GER2110555
NC001357.1	885	904	20	-	0.65	56.95	0.379848	0.00667	0.400191	1	60	0	61	20-329-02429-GER2110555
NC001357.1	1075	1100	26	-	0.461538	1460.5	9.74131	0.01334	10.264893	2	1539	0	1547	20-329-02429-GER2110555
NC001357.1	1134	1159	26	-	0.461538	14.346154	0.095687	0.033349	0.100048	5	15	0	15	20-329-02429-GER2110555
NC001357.1	6142	6163	22	-	0.590909	3.818182	0.025467	0	0.026679	0	4	0.045455	4	20-329-02429-GER2110555
NC001357.1	6586	6623	38	-	0.342105	99.657895	0.664703	0.02001	0.720343	3	108	0	109	20-329-02429-GER2110555
NC001357.1	6654	6675	22	-	0.590909	82.954545	0.553294	0.406861	0.560267	61	84	0	84	20-329-02429-GER2110555
NC001357.1	7440	7464	25	-	0.48	3.68	0.024545	0	0.026679	0	4	0.04	4	20-329-02429-GER2110555
NC001357.1	7499	7525	27	-	0.481481	13.037037	0.086955	0.026679	0.093378	4	14	0	14	20-329-02429-GER2110555
J04353.1	6530	6563	34	-	0.382353	14.529412	0.446988	0	0.461465	0	15	0.029412	15	20-224-02387-GER2110292
J04353.1	6929	6952	24	-	0.5	2.916667	0.089729	0.030764	0.092293	1	3	0	3	20-224-02387-GER2110292
M12732.1	6570	6602	33	-	0.393939	3.878788	0.119328	0	0.123057	0	4	0.030303	4	20-224-02387-GER2110292
M12732.1	6965	6991	27	-	0.444444	3.481481	0.107105	0.030764	0.123057	1	4	0	4	20-224-02387-GER2110292
X74477.1	6567	6603	37	-	0.324324	2.891892	0.088967	0	0.092293	0	3	0.027027	3	20-224-02387-GER2110292
X74477.1	6969	6996	28	-	0.392857	1.857143	0.057134	0	0.061529	0	2	0.035714	2	20-224-02387-GER2110292
NC001526.4	252	286	35	-	0.371429	14.314286	0.440369	0	0.461465	0	15	0.028571	15	20-224-02387-GER2110292
NC001526.4	2525	2544	20	-	0.6	9.45	0.290723	0.030764	0.307643	1	10	0	10	20-224-02387-GER2110292
NC001526.4	2707	2733	27	-	0.481481	2.925926	0.090014	0.030764	0.092293	1	3	0	3	20-224-02387-GER2110292
NC001526.4	3006	3027	22	-	0.5	1.909091	0.058732	0	0.061529	0	2	0.045455	2	20-224-02387-GER2110292
NC001526.4	3054	3079	26	-	0.5	34.153846	1.05072	0.553758	1.076752	18	35	0	35	20-224-02387-GER2110292
NC001526.4	5742	5783	42	-	0.333333	1.47619	0.045414	0	0.061529	0	2	0.261905	2	20-224-02387-GER2110292
NC001526.4	5850	5906	57	-	0.350877	116.947368	3.597808	0.092293	4.860765	3	158	0	158	20-224-02387-GER2110292
NC001526.4	7178	7203	26	-	0.5	70	2.153503	0.030764	2.245796	1	73	0	75	20-224-02387-GER2110292
NC001526.4	7247	7275	29	-	0.482759	9.448276	0.29067	0.153822	0.307643	5	10	0	10	20-224-02387-GER2110292
NC001526.4	7557	7586	30	-	0.4	2.766667	0.085115	0.030764	0.092293	1	3	0	3	20-224-02387-GER2110292
NC001526.4	7614	7651	38	-	0.289474	21.736842	0.668719	0.123057	0.70758	4	23	0	23	20-224-02387-GER2110292
NC001526.4	7667	7700	34	-	0.382353	217.911765	6.70391	0	7.075797	0	230	0.029412	231	20-224-02387-GER2110292
NC001526.4	7738	7761	24	-	0.5	0.958333	0.029482	0	0.030764	0	1	0.041667	1	20-224-02387-GER2110292
NC001526.4	7778	7801	24	-	0.541667	1.958333	0.060247	0.030764	0.061529	1	2	0	2	20-224-02387-GER2110292
NC001526.4	7838	7862	25	-	0.48	4.8	0.147669	0	0.153822	0	5	0.04	5	20-224-02387-GER2110292
NC001357.1	161	190	30	-	0.433333	31.966667	0.983433	0	1.045987	0	34	0.033333	34	20-224-02387-GER2110292
NC001357.1	469	498	30	-	0.366667	0	0	0	0	0	0	1	0	20-224-02387-GER2110292
NC001357.1	502	525	24	-	0.5	52.625	1.618973	0	1.784331	0	58	0.041667	59	20-224-02387-GER2110292
NC001357.1	550	573	24	-	0.541667	12.541667	0.385836	0.123057	0.399936	4	13	0	13	20-224-02387-GER2110292
NC001357.1	585	611	27	-	0.407407	104.851852	3.225697	0	3.384077	0	110	0.037037	115	20-224-02387-GER2110292
NC001357.1	644	673	30	-	0.4	2.9	0.089217	0	0.092293	0	3	0.033333	3	20-224-02387-GER2110292
NC001357.1	725	748	24	-	0.5	5.75	0.176895	0	0.184586	0	6	0.041667	6	20-224-02387-GER2110292
NC001357.1	814	839	26	-	0.5	78	2.399618	0.49222900000000003	2.522675	16	82	0	82	20-224-02387-GER2110292
NC001357.1	885	904	20	-	0.65	1.9	0.058452	0	0.061529	0	2	0.05	2	20-224-02387-GER2110292
NC001357.1	1075	1100	26	-	0.461538	220.192308	6.774069	0.061529	7.137325	2	232	0	242	20-224-02387-GER2110292
NC001357.1	1134	1159	26	-	0.461538	4.538462	0.139623	0.030764	0.153822	1	5	0	5	20-224-02387-GER2110292
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	20-224-02387-GER2110292
NC001357.1	6586	6623	38	-	0.342105	26.473684	0.814445	0	0.861401	0	28	0.026316	28	20-224-02387-GER2110292
NC001357.1	6654	6675	22	-	0.590909	2.863636	0.088098	0	0.092293	0	3	0.045455	3	20-224-02387-GER2110292
NC001357.1	7440	7464	25	-	0.48	0	0	0	0	0	0	1	0	20-224-02387-GER2110292
NC001357.1	7499	7525	27	-	0.481481	0.814815	0.025067	0	0.030764	0	1	0.185185	1	20-224-02387-GER2110292
J04353.1	6530	6563	34	-	0.382353	11.529412	0.170143	0	0.177088	0	12	0.029412	12	18-292-01988-GER2106725
J04353.1	6929	6952	24	-	0.5	1.5	0.022136	0	0.029515	0	2	0.25	2	18-292-01988-GER2106725
M12732.1	6570	6602	33	-	0.393939	12.545455	0.185137	0	0.191845	0	13	0.030303	13	18-292-01988-GER2106725
M12732.1	6965	6991	27	-	0.444444	7.407407	0.109314	0.014757	0.132816	1	9	0	9	18-292-01988-GER2106725
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	18-292-01988-GER2106725
X74477.1	6969	6996	28	-	0.392857	0.964286	0.01423	0	0.014757	0	1	0.035714	1	18-292-01988-GER2106725
NC001526.4	252	286	35	-	0.371429	15.828571	0.233587	0	0.250875	0	17	0.028571	19	18-292-01988-GER2106725
NC001526.4	2525	2544	20	-	0.6	31.15	0.459691	0.044272	0.486992	3	33	0	33	18-292-01988-GER2106725
NC001526.4	2707	2733	27	-	0.481481	9.518519	0.140468	0	0.147573	0	10	0.037037	10	18-292-01988-GER2106725
NC001526.4	3006	3027	22	-	0.5	0	0	0	0	0	0	1	0	18-292-01988-GER2106725
NC001526.4	3054	3079	26	-	0.5	39.038462	0.576103	0.265632	0.590293	18	40	0	40	18-292-01988-GER2106725
NC001526.4	5742	5783	42	-	0.333333	0.761905	0.011244	0	0.014757	0	1	0.238095	1	18-292-01988-GER2106725
NC001526.4	5850	5906	57	-	0.350877	88.22807	1.302011	0.014757	1.726608	1	117	0	117	18-292-01988-GER2106725
NC001526.4	7178	7203	26	-	0.5	80.653846	1.190235	0.014757	1.239616	1	84	0	86	18-292-01988-GER2106725
NC001526.4	7247	7275	29	-	0.482759	36.965517	0.545512	0.265632	0.560779	18	38	0	38	18-292-01988-GER2106725
NC001526.4	7557	7586	30	-	0.4	3.866667	0.057062	0	0.059029	0	4	0.033333	4	18-292-01988-GER2106725
NC001526.4	7614	7651	38	-	0.289474	36.605263	0.540196	0.044272	0.575536	3	39	0	39	18-292-01988-GER2106725
NC001526.4	7667	7700	34	-	0.382353	325.882353	4.809153	0	5.091279	0	345	0.029412	346	18-292-01988-GER2106725
NC001526.4	7738	7761	24	-	0.5	0.958333	0.014142	0	0.014757	0	1	0.041667	1	18-292-01988-GER2106725
NC001526.4	7778	7801	24	-	0.541667	0.125	0.001845	0	0.014757	0	1	0.875	1	18-292-01988-GER2106725
NC001526.4	7838	7862	25	-	0.48	4.8	0.070835	0	0.073787	0	5	0.04	5	18-292-01988-GER2106725
NC001357.1	161	190	30	-	0.433333	81.966667	1.209609	0.029515	1.26913	2	86	0	90	18-292-01988-GER2106725
NC001357.1	469	498	30	-	0.366667	0	0	0	0	0	0	1	0	18-292-01988-GER2106725
NC001357.1	502	525	24	-	0.5	159.791667	2.358098	0	2.612047	0	177	0.041667	183	18-292-01988-GER2106725
NC001357.1	550	573	24	-	0.541667	70	1.033013	0.132816	1.077285	9	73	0	73	18-292-01988-GER2106725
NC001357.1	585	611	27	-	0.407407	269.555556	3.97792	0.014757	4.161567	1	282	0	288	18-292-01988-GER2106725
NC001357.1	644	673	30	-	0.4	32.933333	0.486008	0.162331	0.501749	11	34	0	34	18-292-01988-GER2106725
NC001357.1	725	748	24	-	0.5	5.5	0.081165	0.014757	0.088544	1	6	0	6	18-292-01988-GER2106725
NC001357.1	814	839	26	-	0.5	463.269231	6.836617	1.180586	7.113033	80	482	0	482	18-292-01988-GER2106725
NC001357.1	885	904	20	-	0.65	12.3	0.181515	0.014757	0.191845	1	13	0	13	18-292-01988-GER2106725
NC001357.1	1075	1100	26	-	0.461538	642.153846	9.476476	0.059029	9.94644	4	674	0	692	18-292-01988-GER2106725
NC001357.1	1134	1159	26	-	0.461538	4.807692	0.070949	0	0.073787	0	5	0.038462	5	18-292-01988-GER2106725
NC001357.1	6142	6163	22	-	0.590909	2.863636	0.04226	0	0.044272	0	3	0.045455	3	18-292-01988-GER2106725
NC001357.1	6586	6623	38	-	0.342105	47.263158	0.697478	0.044272	0.752624	3	51	0	52	18-292-01988-GER2106725
NC001357.1	6654	6675	22	-	0.590909	3.818182	0.056346	0	0.059029	0	4	0.045455	4	18-292-01988-GER2106725
NC001357.1	7440	7464	25	-	0.48	0.96	0.014167	0	0.014757	0	1	0.04	1	18-292-01988-GER2106725
NC001357.1	7499	7525	27	-	0.481481	3.703704	0.054657	0.014757	0.059029	1	4	0	4	18-292-01988-GER2106725
J04353.1	6530	6563	34	-	0.382353	24.264706	0.007274	0	0.007495	0	25	0.029412	25	18-267-01385-GER2106736
J04353.1	6929	6952	24	-	0.5	2.958333	8.87e-4	6e-4	8.99e-4	2	3	0	3	18-267-01385-GER2106736
M12732.1	6570	6602	33	-	0.393939	8.727273	0.002616	0	0.002698	0	9	0.030303	9	18-267-01385-GER2106736
M12732.1	6965	6991	27	-	0.444444	9.851852	0.002953	0.001199	0.003298	4	11	0	12	18-267-01385-GER2106736
X74477.1	6567	6603	37	-	0.324324	173.081081	0.051887	0	0.053362	0	178	0.027027	182	18-267-01385-GER2106736
X74477.1	6969	6996	28	-	0.392857	2.75	8.24e-4	3e-4	8.99e-4	1	3	0	3	18-267-01385-GER2106736
NC001526.4	252	286	35	-	0.371429	3578.114286	1.072666	0.029979	1.115501	100	3721	0	4255	18-267-01385-GER2106736
NC001526.4	2525	2544	20	-	0.6	6023.95	1.805892	0.101627	1.929718	339	6437	0	7443	18-267-01385-GER2106736
NC001526.4	2707	2733	27	-	0.481481	5100.333333	1.529005	1.372117	1.730661	4577	5773	0	5801	18-267-01385-GER2106736
NC001526.4	3006	3027	22	-	0.5	7762.909091	2.327206	0.841497	2.532886	2807	8449	0	8987	18-267-01385-GER2106736
NC001526.4	3054	3079	26	-	0.5	7512.923077	2.252264	1.878754	2.52749	6267	8431	0	8565	18-267-01385-GER2106736
NC001526.4	5742	5783	42	-	0.333333	10990.714286	3.294855	0.284196	3.934982	948	13126	0	14686	18-267-01385-GER2106736
NC001526.4	5850	5906	57	-	0.350877	6551.263158	1.963972	0.942525	3.294341	3144	10989	0	11956	18-267-01385-GER2106736
NC001526.4	7178	7203	26	-	0.5	8734.538462	2.618486	1.46655	2.771215	4892	9244	0	10919	18-267-01385-GER2106736
NC001526.4	7247	7275	29	-	0.482759	7213.241379	2.162424	1.899739	2.381494	6337	7944	0	8171	18-267-01385-GER2106736
NC001526.4	7557	7586	30	-	0.4	6470.4	1.939731	0.569292	2.15006	1899	7172	0	8004	18-267-01385-GER2106736
NC001526.4	7614	7651	38	-	0.289474	6112.526316	1.832446	1.612845	2.028947	5380	6768	0	8146	18-267-01385-GER2106736
NC001526.4	7667	7700	34	-	0.382353	9080.911765	2.722324	0.915844	2.827575	3055	9432	0	11422	18-267-01385-GER2106736
NC001526.4	7738	7761	24	-	0.5	12185.041667	3.652896	2.545777	3.816267	8492	12730	0	13803	18-267-01385-GER2106736
NC001526.4	7778	7801	24	-	0.541667	11638.291667	3.488989	3.195112	3.796781	10658	12665	0	14091	18-267-01385-GER2106736
NC001526.4	7838	7862	25	-	0.48	5815.28	1.743335	1.542695	1.892545	5146	6313	0	6364	18-267-01385-GER2106736
NC001357.1	161	190	30	-	0.433333	104.133333	0.031218	0	0.032976	0	110	0.033333	110	18-267-01385-GER2106736
NC001357.1	469	498	30	-	0.366667	0.933333	2.8e-4	0	3e-4	0	1	0.066667	1	18-267-01385-GER2106736
NC001357.1	502	525	24	-	0.5	228.666667	0.068551	3e-4	0.073148	1	244	0	250	18-267-01385-GER2106736
NC001357.1	550	573	24	-	0.541667	76.208333	0.022846	0.007195	0.023683	24	79	0	79	18-267-01385-GER2106736
NC001357.1	585	611	27	-	0.407407	404.111111	0.121147	0.001199	0.126509	4	422	0	434	18-267-01385-GER2106736
NC001357.1	644	673	30	-	0.4	36.733333	0.011012	0.002698	0.011392	9	38	0	38	18-267-01385-GER2106736
NC001357.1	725	748	24	-	0.5	5.666667	0.001699	0	0.001799	0	6	0.041667	6	18-267-01385-GER2106736
NC001357.1	814	839	26	-	0.5	651.076923	0.195183	0.037173	0.202955	124	677	0	677	18-267-01385-GER2106736
NC001357.1	885	904	20	-	0.65	20.95	0.006281	3e-4	0.006595	1	22	0	22	18-267-01385-GER2106736
NC001357.1	1075	1100	26	-	0.461538	882.423077	0.264537	0.001499	0.277901	5	927	0	946	18-267-01385-GER2106736
NC001357.1	1134	1159	26	-	0.461538	10.615385	0.003182	8.99e-4	0.003298	3	11	0	11	18-267-01385-GER2106736
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	18-267-01385-GER2106736
NC001357.1	6586	6623	38	-	0.342105	34.078947	0.010216	8.99e-4	0.010792	3	36	0	36	18-267-01385-GER2106736
NC001357.1	6654	6675	22	-	0.590909	3.818182	0.001145	0	0.001199	0	4	0.045455	4	18-267-01385-GER2106736
NC001357.1	7440	7464	25	-	0.48	0.96	2.88e-4	0	3e-4	0	1	0.04	1	18-267-01385-GER2106736
NC001357.1	7499	7525	27	-	0.481481	8	0.002398	6e-4	0.002698	2	9	0	9	18-267-01385-GER2106736
J04353.1	6530	6563	34	-	0.382353	2.911765	0.185286	0	0.190901	0	3	0.029412	3	20-198-02689-GER2110289
J04353.1	6929	6952	24	-	0.5	1.916667	0.121964	0.063634	0.127267	1	2	0	2	20-198-02689-GER2110289
M12732.1	6570	6602	33	-	0.393939	6.636364	0.422296	0	0.445435	0	7	0.030303	7	20-198-02689-GER2110289
M12732.1	6965	6991	27	-	0.444444	1.962963	0.12491	0.063634	0.127267	1	2	0	2	20-198-02689-GER2110289
X74477.1	6567	6603	37	-	0.324324	0.972973	0.061914	0	0.063634	0	1	0.027027	1	20-198-02689-GER2110289
X74477.1	6969	6996	28	-	0.392857	3	0.190901	0.190901	0.190901	3	3	0	3	20-198-02689-GER2110289
NC001526.4	252	286	35	-	0.371429	13.6	0.865418	0	0.890871	0	14	0.028571	14	20-198-02689-GER2110289
NC001526.4	2525	2544	20	-	0.6	1.9	0.120904	0	0.127267	0	2	0.05	2	20-198-02689-GER2110289
NC001526.4	2707	2733	27	-	0.481481	1.925926	0.122554	0	0.127267	0	2	0.037037	2	20-198-02689-GER2110289
NC001526.4	3006	3027	22	-	0.5	1.909091	0.121482	0	0.127267	0	2	0.045455	2	20-198-02689-GER2110289
NC001526.4	3054	3079	26	-	0.5	43.038462	2.738694	1.39994	2.79988	22	44	0	44	20-198-02689-GER2110289
NC001526.4	5742	5783	42	-	0.333333	2.571429	0.163629	0	0.190901	0	3	0.02381	3	20-198-02689-GER2110289
NC001526.4	5850	5906	57	-	0.350877	54.842105	3.489803	0.127267	5.281592	2	83	0	85	20-198-02689-GER2110289
NC001526.4	7178	7203	26	-	0.5	76.923077	4.894896	0	5.090691	0	80	0.038462	84	20-198-02689-GER2110289
NC001526.4	7247	7275	29	-	0.482759	3.931034	0.250146	0.127267	0.254535	2	4	0	4	20-198-02689-GER2110289
NC001526.4	7557	7586	30	-	0.4	2.9	0.184538	0	0.190901	0	3	0.033333	3	20-198-02689-GER2110289
NC001526.4	7614	7651	38	-	0.289474	2	0.127267	0.127267	0.127267	2	2	0	2	20-198-02689-GER2110289
NC001526.4	7667	7700	34	-	0.382353	104.588235	6.65533	0.063634	6.936067	1	109	0	110	20-198-02689-GER2110289
NC001526.4	7738	7761	24	-	0.5	5.791667	0.368545	0.063634	0.381802	1	6	0	6	20-198-02689-GER2110289
NC001526.4	7778	7801	24	-	0.541667	2.333333	0.148478	0.063634	0.190901	1	3	0	3	20-198-02689-GER2110289
NC001526.4	7838	7862	25	-	0.48	3.84	0.244353	0	0.254535	0	4	0.04	4	20-198-02689-GER2110289
NC001357.1	161	190	30	-	0.433333	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
NC001357.1	469	498	30	-	0.366667	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
NC001357.1	502	525	24	-	0.5	0.958333	0.060982	0	0.063634	0	1	0.041667	1	20-198-02689-GER2110289
NC001357.1	550	573	24	-	0.541667	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
NC001357.1	585	611	27	-	0.407407	3.851852	0.245107	0	0.254535	0	4	0.037037	4	20-198-02689-GER2110289
NC001357.1	644	673	30	-	0.4	0.9	0.05727	0	0.063634	0	1	0.1	1	20-198-02689-GER2110289
NC001357.1	725	748	24	-	0.5	7.666667	0.487858	0	0.509069	0	8	0.041667	8	20-198-02689-GER2110289
NC001357.1	814	839	26	-	0.5	103.307692	6.573845	0.127267	6.936067	2	109	0	109	20-198-02689-GER2110289
NC001357.1	885	904	20	-	0.65	4.75	0.30226	0	0.318168	0	5	0.05	5	20-198-02689-GER2110289
NC001357.1	1075	1100	26	-	0.461538	59.461538	3.783754	0	3.945286	0	62	0.038462	67	20-198-02689-GER2110289
NC001357.1	1134	1159	26	-	0.461538	0.961538	0.061186	0	0.063634	0	1	0.038462	1	20-198-02689-GER2110289
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
NC001357.1	6586	6623	38	-	0.342105	9.710526	0.617916	0	0.636336	0	10	0.026316	10	20-198-02689-GER2110289
NC001357.1	6654	6675	22	-	0.590909	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
NC001357.1	7440	7464	25	-	0.48	0.96	0.061088	0	0.063634	0	1	0.04	1	20-198-02689-GER2110289
NC001357.1	7499	7525	27	-	0.481481	0	0	0	0	0	0	1	0	20-198-02689-GER2110289
J04353.1	6530	6563	34	-	0.382353	17.294118	0.115582	0	0.1203	0	18	0.029412	18	18-234-04647-GER2110254
J04353.1	6929	6952	24	-	0.5	2.916667	0.019493	0.006683	0.02005	1	3	0	3	18-234-04647-GER2110254
M12732.1	6570	6602	33	-	0.393939	22.424242	0.149868	0.046783	0.153716	7	23	0	25	18-234-04647-GER2110254
M12732.1	6965	6991	27	-	0.444444	21.37037	0.142825	0.093566	0.153716	14	23	0	24	18-234-04647-GER2110254
X74477.1	6567	6603	37	-	0.324324	1.945946	0.013005	0	0.013367	0	2	0.027027	2	18-234-04647-GER2110254
X74477.1	6969	6996	28	-	0.392857	0.821429	0.00549	0	0.006683	0	1	0.178571	1	18-234-04647-GER2110254
NC001526.4	252	286	35	-	0.371429	44.942857	0.300367	0	0.314115	0	47	0.028571	55	18-234-04647-GER2110254
NC001526.4	2525	2544	20	-	0.6	142.45	0.952037	0.06015	1.015863	9	152	0	167	18-234-04647-GER2110254
NC001526.4	2707	2733	27	-	0.481481	70.925926	0.47402	0.421048	0.507931	63	76	0	77	18-234-04647-GER2110254
NC001526.4	3006	3027	22	-	0.5	88.272727	0.589954	0.253966	0.648281	38	97	0	102	18-234-04647-GER2110254
NC001526.4	3054	3079	26	-	0.5	129.115385	0.862918	0.735164	0.92898	110	139	0	141	18-234-04647-GER2110254
NC001526.4	5742	5783	42	-	0.333333	276.690476	1.849207	0.106933	2.265641	16	339	0	379	18-234-04647-GER2110254
NC001526.4	5850	5906	57	-	0.350877	248.596491	1.661447	1.196312	2.252274	179	337	0	423	18-234-04647-GER2110254
NC001526.4	7178	7203	26	-	0.5	159.346154	1.064959	0.360899	1.136162	54	170	0	186	18-234-04647-GER2110254
NC001526.4	7247	7275	29	-	0.482759	122.931034	0.821586	0.695064	0.88888	104	133	0	140	18-234-04647-GER2110254
NC001526.4	7557	7586	30	-	0.4	72.3	0.483203	0.06015	0.521298	9	78	0	87	18-234-04647-GER2110254
NC001526.4	7614	7651	38	-	0.289474	120.052632	0.802349	0.501248	0.90893	75	136	0	142	18-234-04647-GER2110254
NC001526.4	7667	7700	34	-	0.382353	652.617647	4.361644	0.133666	4.631532	20	693	0	720	18-234-04647-GER2110254
NC001526.4	7738	7761	24	-	0.5	144.5	0.965738	0.641597	1.002496	96	150	0	158	18-234-04647-GER2110254
NC001526.4	7778	7801	24	-	0.541667	121.25	0.810351	0.715114	0.915613	107	137	0	147	18-234-04647-GER2110254
NC001526.4	7838	7862	25	-	0.48	60.64	0.405276	0.340849	0.434415	51	65	0	65	18-234-04647-GER2110254
NC001357.1	161	190	30	-	0.433333	146.733333	0.980664	0.006683	1.035913	1	155	0	159	18-234-04647-GER2110254
NC001357.1	469	498	30	-	0.366667	2	0.013367	0.013367	0.013367	2	2	0	2	18-234-04647-GER2110254
NC001357.1	502	525	24	-	0.5	185.75	1.241424	0	1.329978	0	199	0.041667	202	18-234-04647-GER2110254
NC001357.1	550	573	24	-	0.541667	85.75	0.573094	0.126983	0.594814	19	89	0	89	18-234-04647-GER2110254
NC001357.1	585	611	27	-	0.407407	466.703704	3.119124	0.006683	3.25477	1	487	0	504	18-234-04647-GER2110254
NC001357.1	644	673	30	-	0.4	66.6	0.445108	0.140349	0.461148	21	69	0	69	18-234-04647-GER2110254
NC001357.1	725	748	24	-	0.5	0	0	0	0	0	0	1	0	18-234-04647-GER2110254
NC001357.1	814	839	26	-	0.5	763.115385	5.100134	0.92898	5.306546	139	794	0	795	18-234-04647-GER2110254
NC001357.1	885	904	20	-	0.65	17.1	0.114285	0	0.1203	0	18	0.05	18	18-234-04647-GER2110254
NC001357.1	1075	1100	26	-	0.461538	1065.653846	7.122092	0.0401	7.471937	6	1118	0	1151	18-234-04647-GER2110254
NC001357.1	1134	1159	26	-	0.461538	7.692308	0.05141	0.006683	0.053466	1	8	0	8	18-234-04647-GER2110254
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	18-234-04647-GER2110254
NC001357.1	6586	6623	38	-	0.342105	28.526316	0.19065	0.006683	0.200499	1	30	0	32	18-234-04647-GER2110254
NC001357.1	6654	6675	22	-	0.590909	2.863636	0.019139	0	0.02005	0	3	0.045455	3	18-234-04647-GER2110254
NC001357.1	7440	7464	25	-	0.48	3.84	0.025664	0	0.026733	0	4	0.04	4	18-234-04647-GER2110254
NC001357.1	7499	7525	27	-	0.481481	4.592593	0.030694	0.006683	0.033417	1	5	0	5	18-234-04647-GER2110254
J04353.1	6530	6563	34	-	0.382353	19.411765	0.201132	0	0.207227	0	20	0.029412	20	21-020-04467-GER2107030
J04353.1	6929	6952	24	-	0.5	11.708333	0.121314	0.051807	0.124336	5	12	0	12	21-020-04467-GER2107030
M12732.1	6570	6602	33	-	0.393939	26	0.269395	0	0.279756	0	27	0.030303	27	21-020-04467-GER2107030
M12732.1	6965	6991	27	-	0.444444	22.592593	0.234089	0.093252	0.259033	9	25	0	25	21-020-04467-GER2107030
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	21-020-04467-GER2107030
X74477.1	6969	6996	28	-	0.392857	1	0.010361	0.010361	0.010361	1	1	0	1	21-020-04467-GER2107030
NC001526.4	252	286	35	-	0.371429	16.8	0.17407	0	0.186504	0	18	0.028571	19	21-020-04467-GER2107030
NC001526.4	2525	2544	20	-	0.6	84.65	0.877087	0.082891	0.93252	8	90	0	91	21-020-04467-GER2107030
NC001526.4	2707	2733	27	-	0.481481	18.037037	0.186888	0.134697	0.196865	13	19	0	20	21-020-04467-GER2107030
NC001526.4	3006	3027	22	-	0.5	6.681818	0.069233	0.010361	0.072529	1	7	0	7	21-020-04467-GER2107030
NC001526.4	3054	3079	26	-	0.5	54.269231	0.562301	0.352285	0.580235	34	56	0	56	21-020-04467-GER2107030
NC001526.4	5742	5783	42	-	0.333333	4.52381	0.046873	0	0.051807	0	5	0.02381	5	21-020-04467-GER2107030
NC001526.4	5850	5906	57	-	0.350877	238.22807	2.46836	0.113975	3.232735	11	312	0	314	21-020-04467-GER2107030
NC001526.4	7178	7203	26	-	0.5	148.192308	1.53547	0.051807	1.606006	5	155	0	158	21-020-04467-GER2107030
NC001526.4	7247	7275	29	-	0.482759	56.206897	0.582378	0.362647	0.600957	35	58	0	59	21-020-04467-GER2107030
NC001526.4	7557	7586	30	-	0.4	11.833333	0.122609	0.072529	0.134697	7	13	0	15	21-020-04467-GER2107030
NC001526.4	7614	7651	38	-	0.289474	62.131579	0.643766	0.145059	0.694209	14	67	0	70	21-020-04467-GER2107030
NC001526.4	7667	7700	34	-	0.382353	394.205882	4.084498	0.031084	4.310314	3	416	0	419	21-020-04467-GER2107030
